index_date,index_place,index_product,index_value,base_volume,base_amount,base_trades
2018-02-07,DAL,REG,40438.0,2520,101906220,28
2018-02-07,DAL,TRD,42413.0,1820,77193350,16
2018-02-07,EVR,DTL,41030.0,700,28721600,6
2018-02-07,EVR,DTM,39842.0,6025,240052615,65
2018-02-07,EVR,DTZ,42346.0,7085,300024725,61
2018-02-07,EVR,MZT,11363.0,3315,37670295,36
2018-02-07,EVR,PRM,40231.0,5640,226904700,58
2018-02-07,EVR,REG,39568.0,9065,358684620,85
2018-02-07,EVR,SUG,18543.0,714,13239836,21
2018-02-07,EVR,TRD,40739.0,2169,88363302,26
2018-02-07,SIB,DTL,40294.0,1345,54196140,11
2018-02-07,SIB,DTM,0.0,0,0,0
2018-02-07,SIB,DTZ,44036.0,6175,271925290,61
2018-02-07,SIB,MZT,10599.0,3055,32380855,23
2018-02-07,SIB,PRM,39358.0,2640,103906080,31
2018-02-07,SIB,REG,38913.0,4745,184642740,43
2018-02-07,SIB,SUG,17008.0,1285,21856308,32
2018-02-07,SIB,TRD,40949.0,1945,79646100,21
2018-02-08,DAL,DTL,0.0,0,0,0
2018-02-08,DAL,DTM,0.0,0,0,0
2018-02-08,DAL,DTZ,45431.0,3770,171277990,34
2018-02-08,DAL,MZT,12172.0,1105,13451100,11
2018-02-08,DAL,PRM,40448.0,1080,43684140,12
2018-02-08,DAL,REG,40507.0,2640,106938660,31
2018-02-08,DAL,TRD,41808.0,1170,48915945,13
2018-02-08,EVR,DTL,41035.0,700,28724600,6
2018-02-08,EVR,DTM,39986.0,6200,247914015,66
2018-02-08,EVR,DTZ,42402.0,8320,352791530,61
2018-02-08,EVR,MZT,11450.0,2730,31260125,35
2018-02-08,EVR,PRM,40294.0,5820,234516060,56
2018-02-08,EVR,REG,39584.0,9660,382383960,98
2018-02-08,EVR,SUG,18581.0,889,16518590,23
2018-02-08,EVR,TRD,40740.0,1918,78140034,21
2018-02-08,SIB,DTL,40520.0,1310,53081695,13
2018-02-08,SIB,DTM,0.0,0,0,0
2018-02-08,SIB,DTZ,43942.0,6175,271346725,50
2018-02-08,SIB,MZT,11308.0,1365,15436200,15
2018-02-08,SIB,PRM,39387.0,2460,96893520,27
2018-02-08,SIB,REG,38859.0,5040,195849360,48
2018-02-08,SIB,SUG,16534.0,1828,30224934,37
2018-02-08,SIB,TRD,40331.0,1685,67958445,17
2018-02-09,DAL,DTL,0.0,0,0,0
2018-02-09,DAL,DTM,0.0,0,0,0
2018-02-09,DAL,DTZ,45513.0,3445,156793585,39
2018-02-09,DAL,MZT,10784.0,2470,26637780,11
2018-02-09,DAL,PRM,40487.0,1200,48584760,16
2018-02-09,DAL,REG,40610.0,2940,119396220,38
2018-02-09,DAL,TRD,42149.0,1170,49314590,15
2018-02-09,EVR,DTL,40728.0,1500,61093300,14
2018-02-09,EVR,DTM,40019.0,5895,235914275,65
2018-02-09,EVR,DTZ,42451.0,8125,344916585,62
2018-02-09,EVR,MZT,11148.0,2860,31885230,35
2018-02-09,EVR,PRM,40182.0,5760,231448620,60
2018-02-09,EVR,REG,39465.0,9780,385967760,93
2018-02-09,EVR,SUG,18439.0,1019,18790175,25
2018-02-09,EVR,TRD,40767.0,2110,86019950,19
2018-02-09,SIB,DTL,40630.0,2145,87152960,20
2018-02-09,SIB,DTM,0.0,0,0,0
2018-02-09,SIB,DTZ,43912.0,5850,256889490,53
2018-02-09,SIB,MZT,10437.0,2925,30531020,18
2018-02-09,SIB,PRM,39427.0,2400,94626780,32
2018-02-09,SIB,REG,38765.0,5340,207007560,55
2018-02-09,SIB,SUG,17037.0,1419,24176851,33
2018-02-09,SIB,TRD,40451.0,1425,57644060,18
2018-02-12,DAL,DTL,0.0,0,0,0
2018-02-12,DAL,DTM,0.0,0,0,0
2018-02-12,DAL,DTZ,45723.0,3770,172378765,37
2018-02-12,DAL,MZT,10940.0,2860,31289310,19
2018-02-12,DAL,PRM,40515.0,1200,48618660,15
2018-02-12,DAL,REG,40428.0,3000,121284180,31
2018-02-12,DAL,TRD,42397.0,1170,49605075,16
2018-02-12,EVR,DTL,40083.0,1600,64133600,11
2018-02-12,EVR,DTM,40055.0,6025,241333185,65
2018-02-12,EVR,DTZ,42352.0,8320,352372410,64
2018-02-12,EVR,MZT,11096.0,3380,37505325,41
2018-02-12,EVR,PRM,40219.0,5940,238904880,64
2018-02-12,EVR,REG,39461.0,10260,404872380,106
2018-02-12,EVR,SUG,18164.0,803,14586375,21
2018-02-12,EVR,TRD,40761.0,1930,78670600,22
2018-02-12,SIB,DTL,40546.0,2340,94879080,19
2018-02-12,SIB,DTM,0.0,0,0,0
2018-02-12,SIB,DTZ,43784.0,6630,290291950,58
2018-02-12,SIB,MZT,10584.0,3380,35776195,26
2018-02-12,SIB,PRM,39278.0,2520,98982480,30
2018-02-12,SIB,REG,38772.0,5340,207043920,47
2018-02-12,SIB,SUG,16483.0,1285,21181816,32
2018-02-12,SIB,TRD,40067.0,1620,64909100,19
2018-02-13,DAL,DTL,0.0,0,0,0
2018-02-13,DAL,DTM,0.0,0,0,0
2018-02-13,DAL,DTZ,45528.0,3900,177561605,38
2018-02-13,DAL,MZT,11445.0,1560,17854525,16
2018-02-13,DAL,PRM,40443.0,1140,46105680,14
2018-02-13,DAL,REG,41039.0,3480,142818300,42
2018-02-13,DAL,TRD,42612.0,1170,49856560,18
2018-02-13,EVR,DTL,40311.0,1900,76592200,17
2018-02-13,EVR,DTM,40175.0,6205,249290600,64
2018-02-13,EVR,DTZ,42593.0,7215,307309730,54
2018-02-13,EVR,MZT,10862.0,3965,43070170,46
2018-02-13,EVR,PRM,40479.0,5820,235587780,56
2018-02-13,EVR,REG,39747.0,11045,439015660,108
2018-02-13,EVR,SUG,18178.0,641,11652700,16
2018-02-13,EVR,TRD,40815.0,2173,88691876,21
2018-02-13,SIB,DTL,40594.0,2275,92353100,20
2018-02-13,SIB,DTM,0.0,0,0,0
2018-02-13,SIB,DTZ,43909.0,6110,268286070,51
2018-02-13,SIB,MZT,10488.0,2795,29316690,30
2018-02-13,SIB,PRM,39592.0,2460,97396500,31
2018-02-13,SIB,REG,39088.0,5345,208930420,63
2018-02-13,SIB,SUG,16319.0,1071,17478556,23
2018-02-13,SIB,TRD,40271.0,1750,70475440,22
2018-02-14,DAL,DTL,0.0,0,0,0
2018-02-14,DAL,DTM,0.0,0,0,0
2018-02-14,DAL,DTZ,45221.0,3835,173425070,42
2018-02-14,DAL,MZT,11058.0,2145,23720450,18
2018-02-14,DAL,PRM,41012.0,1200,49214880,16
2018-02-14,DAL,REG,40724.0,2580,105068100,29
2018-02-14,DAL,TRD,42653.0,1170,49905115,16
2018-02-14,EVR,DTL,0.0,0,0,0
2018-02-14,EVR,DTM,40282.0,6350,255796405,58
2018-02-14,EVR,DTZ,42548.0,7800,331876090,60
2018-02-14,EVR,MZT,10630.0,3250,34548410,42
2018-02-14,EVR,PRM,40762.0,6480,264139440,70
2018-02-14,EVR,REG,39999.0,10140,405599520,105
2018-02-14,EVR,SUG,17785.0,803,14281950,20
2018-02-14,EVR,TRD,40778.0,2162,88163899,16
2018-02-14,SIB,DTL,0.0,0,0,0
2018-02-14,SIB,DTM,0.0,0,0,0
2018-02-14,SIB,DTZ,43700.0,6240,272688260,54
2018-02-14,SIB,MZT,10383.0,3120,32395675,31
2018-02-14,SIB,PRM,39837.0,2460,98001300,32
2018-02-14,SIB,REG,39223.0,5580,218869140,51
2018-02-14,SIB,SUG,16893.0,914,15440262,25
2018-02-14,SIB,TRD,40593.0,1620,65760995,19
2018-02-15,DAL,DTL,0.0,0,0,0
2018-02-15,DAL,DTM,0.0,0,0,0
2018-02-15,DAL,DTZ,44269.0,3770,166895170,44
2018-02-15,DAL,MZT,10661.0,2535,27026025,17
2018-02-15,DAL,PRM,41009.0,1020,41829600,11
2018-02-15,DAL,REG,41110.0,2400,98664960,27
2018-02-15,DAL,TRD,42255.0,1170,49439000,15
2018-02-15,EVR,DTL,0.0,0,0,0
2018-02-15,EVR,DTM,40364.0,5895,237950665,61
2018-02-15,EVR,DTZ,42884.0,6500,278747950,51
2018-02-15,EVR,MZT,10847.0,3445,37368955,45
2018-02-15,EVR,PRM,40759.0,6000,244559280,64
2018-02-15,EVR,REG,39926.0,13335,532424960,134
2018-02-15,EVR,SUG,17768.0,753,13379850,21
2018-02-15,EVR,TRD,40798.0,2165,88328029,14
2018-02-15,SIB,DTL,0.0,0,0,0
2018-02-15,SIB,DTM,0.0,0,0,0
2018-02-15,SIB,DTZ,43352.0,6370,276154710,59
2018-02-15,SIB,MZT,10264.0,3120,32024265,24
2018-02-15,SIB,PRM,40002.0,2640,105606600,30
2018-02-15,SIB,REG,39354.0,7095,279217880,75
2018-02-15,SIB,SUG,15916.0,1548,24639226,36
2018-02-15,SIB,TRD,40661.0,1490,60585750,19
2018-02-16,DAL,DTL,0.0,0,0,0
2018-02-16,DAL,DTM,0.0,0,0,0
2018-02-16,DAL,DTZ,43767.0,2275,99571680,20
2018-02-16,DAL,MZT,11579.0,650,7526805,8
2018-02-16,DAL,PRM,41022.0,1080,44304420,11
2018-02-16,DAL,REG,40858.0,2040,83351760,17
2018-02-16,DAL,TRD,42020.0,1235,51895350,14
2018-02-16,EVR,DTL,40218.0,1500,60327600,10
2018-02-16,EVR,DTM,40473.0,5945,240612925,59
2018-02-16,EVR,DTZ,42808.0,4680,200344170,38
2018-02-16,EVR,MZT,10805.0,2405,25986090,33
2018-02-16,EVR,PRM,40588.0,6420,260577000,72
2018-02-16,EVR,REG,39870.0,13380,533473380,133
2018-02-16,EVR,SUG,17493.0,703,12298245,17
2018-02-16,EVR,TRD,40788.0,2288,93323017,17
2018-02-16,SIB,DTL,40533.0,2110,85526005,14
2018-02-16,SIB,DTM,0.0,0,0,0
2018-02-16,SIB,DTZ,43272.0,4095,177201505,32
2018-02-16,SIB,MZT,10663.0,1105,11783395,15
2018-02-16,SIB,PRM,39810.0,3360,133764900,40
2018-02-16,SIB,REG,39328.0,6660,261927300,59
2018-02-16,SIB,SUG,16009.0,1429,22877193,28
2018-02-16,SIB,TRD,40351.0,1495,60325850,16
2018-02-19,DAL,DTL,0.0,0,0,0
2018-02-19,DAL,DTM,0.0,0,0,0
2018-02-19,DAL,DTZ,44085.0,2470,108890535,21
2018-02-19,DAL,MZT,12555.0,910,11425115,11
2018-02-19,DAL,PRM,41320.0,960,39667680,11
2018-02-19,DAL,REG,41159.0,2160,88905000,20
2018-02-19,DAL,TRD,41813.0,1300,54357680,16
2018-02-19,EVR,DTL,40213.0,1500,60319500,12
2018-02-19,EVR,DTM,40534.0,5565,225572300,64
2018-02-19,EVR,DTZ,42661.0,4680,199654130,39
2018-02-19,EVR,MZT,10856.0,2600,28226835,32
2018-02-19,EVR,PRM,40725.0,7140,290778180,68
2018-02-19,EVR,REG,39816.0,16270,647814360,156
2018-02-19,EVR,SUG,17467.0,759,13257800,19
2018-02-19,EVR,TRD,40234.0,1880,75641430,14
2018-02-19,SIB,DTL,40687.0,2175,88494780,18
2018-02-19,SIB,DTM,0.0,0,0,0
2018-02-19,SIB,DTZ,43268.0,4290,185621150,35
2018-02-19,SIB,MZT,10893.0,1170,12745590,15
2018-02-19,SIB,PRM,39999.0,3420,136796880,39
2018-02-19,SIB,REG,39235.0,9130,358220640,79
2018-02-19,SIB,SUG,15437.0,1470,22692926,32
2018-02-19,SIB,TRD,40116.0,1620,64987930,19
2018-02-20,DAL,DTL,0.0,0,0,0
2018-02-20,DAL,DTM,0.0,0,0,0
2018-02-20,DAL,DTZ,44721.0,2405,107555435,24
2018-02-20,DAL,MZT,10647.0,2080,22146215,12
2018-02-20,DAL,PRM,41529.0,1020,42360240,12
2018-02-20,DAL,REG,41226.0,2040,84101820,19
2018-02-20,DAL,TRD,41499.0,1300,53948830,15
2018-02-20,EVR,DTL,40250.0,1500,60376400,11
2018-02-20,EVR,DTM,40678.0,5690,231461385,50
2018-02-20,EVR,DTZ,42697.0,4680,199823325,38
2018-02-20,EVR,MZT,11073.0,3250,35987445,35
2018-02-20,EVR,PRM,40802.0,6360,259502940,65
2018-02-20,EVR,REG,39777.0,16445,654138120,157
2018-02-20,EVR,SUG,17191.0,1193,20509824,20
2018-02-20,EVR,TRD,40215.0,2282,91770832,16
2018-02-20,SIB,DTL,40808.0,2210,90186895,17
2018-02-20,SIB,DTM,0.0,0,0,0
2018-02-20,SIB,DTZ,43594.0,4225,184188160,35
2018-02-20,SIB,MZT,10225.0,2405,24591190,17
2018-02-20,SIB,PRM,40253.0,3300,132837120,37
2018-02-20,SIB,REG,39258.0,10685,419479200,87
2018-02-20,SIB,SUG,16100.0,1811,29157706,31
2018-02-20,SIB,TRD,40197.0,1295,52055830,15
2018-02-21,DAL,DTL,0.0,0,0,0
2018-02-21,DAL,DTM,0.0,0,0,0
2018-02-21,DAL,DTZ,45070.0,2730,123043765,30
2018-02-21,DAL,MZT,10857.0,1950,21172970,12
2018-02-21,DAL,PRM,42545.0,1020,43396860,12
2018-02-21,DAL,REG,42063.0,2160,90857880,25
2018-02-21,DAL,TRD,41016.0,1235,50655800,11
2018-02-21,EVR,DTL,40313.0,1500,60469800,12
2018-02-21,EVR,DTM,41047.0,5570,228632105,52
2018-02-21,EVR,DTZ,42823.0,4745,203196955,37
2018-02-21,EVR,MZT,11095.0,3705,41108340,39
2018-02-21,EVR,PRM,41025.0,6545,268514780,59
2018-02-21,EVR,REG,40269.0,18900,761101920,151
2018-02-21,EVR,SUG,17319.0,936,16211275,27
2018-02-21,EVR,TRD,39913.0,1971,78670078,19
2018-02-21,SIB,DTL,41139.0,2175,89478510,16
2018-02-21,SIB,DTM,0.0,0,0,0
2018-02-21,SIB,DTZ,43920.0,4550,199837300,42
2018-02-21,SIB,MZT,10110.0,2340,23657595,17
2018-02-21,SIB,PRM,40666.0,3725,151480880,40
2018-02-21,SIB,REG,39730.0,11040,438619740,82
2018-02-21,SIB,SUG,15872.0,1321,20967551,34
2018-02-21,SIB,TRD,39685.0,1490,59131270,13
2018-02-22,DAL,DTL,0.0,0,0,0
2018-02-22,DAL,DTM,0.0,0,0,0
2018-02-22,DAL,DTZ,45190.0,3055,138058375,35
2018-02-22,DAL,MZT,13371.0,1300,17382625,17
2018-02-22,DAL,PRM,42298.0,1020,43144740,15
2018-02-22,DAL,REG,42138.0,2220,93547320,24
2018-02-22,DAL,TRD,40715.0,1235,50284000,15
2018-02-22,EVR,DTL,39656.0,4600,182419400,21
2018-02-22,EVR,DTM,41333.0,6020,248828875,63
2018-02-22,EVR,DTZ,42665.0,5395,230178325,38
2018-02-22,EVR,MZT,11182.0,3510,39250705,40
2018-02-22,EVR,PRM,41242.0,6780,279623700,64
2018-02-22,EVR,REG,40341.0,15900,641433540,160
2018-02-22,EVR,SUG,16936.0,833,14108085,20
2018-02-22,EVR,TRD,39682.0,2172,86189737,19
2018-02-22,SIB,DTL,40053.0,5275,211282760,29
2018-02-22,SIB,DTM,0.0,0,0,0
2018-02-22,SIB,DTZ,43920.0,5070,222678950,44
2018-02-22,SIB,MZT,11077.0,1365,15120625,18
2018-02-22,SIB,PRM,40570.0,3600,146055060,46
2018-02-22,SIB,REG,39784.0,9300,369992640,88
2018-02-22,SIB,SUG,15583.0,1318,20538965,24
2018-02-22,SIB,TRD,39588.0,1100,43546875,13
2018-02-26,DAL,DTL,0.0,0,0,0
2018-02-26,DAL,DTM,0.0,0,0,0
2018-02-26,DAL,DTZ,44929.0,2535,113895340,24
2018-02-26,DAL,MZT,11192.0,2340,26189540,15
2018-02-26,DAL,PRM,42192.0,1020,43036320,13
2018-02-26,DAL,REG,42186.0,2220,93654660,24
2018-02-26,DAL,TRD,40571.0,1300,52742950,15
2018-02-26,EVR,DTL,39879.0,5315,211957500,25
2018-02-26,EVR,DTM,41333.0,5180,214107740,53
2018-02-26,EVR,DTZ,42651.0,4225,180203205,34
2018-02-26,EVR,MZT,11050.0,2600,28730910,33
2018-02-26,EVR,PRM,41064.0,5885,241663940,57
2018-02-26,EVR,REG,40093.0,15545,623256120,156
2018-02-26,EVR,SUG,17012.0,588,10003420,14
2018-02-26,EVR,TRD,39287.0,2420,95075420,20
2018-02-26,SIB,DTL,40055.0,5210,208689860,29
2018-02-26,SIB,DTM,0.0,0,0,0
2018-02-26,SIB,DTZ,43736.0,4225,184787980,36
2018-02-26,SIB,MZT,10567.0,2600,27476540,20
2018-02-26,SIB,PRM,40461.0,3365,136153700,41
2018-02-26,SIB,REG,39580.0,8825,349301940,80
2018-02-26,SIB,SUG,15477.0,1123,17381088,23
2018-02-26,SIB,TRD,39497.0,1230,48581975,15
2018-02-27,DAL,DTL,0.0,0,0,0
2018-02-27,DAL,DTM,0.0,0,0,0
2018-02-27,DAL,DTZ,44392.0,1560,69251975,16
2018-02-27,DAL,MZT,11735.0,3640,42716830,26
2018-02-27,DAL,PRM,42346.0,1080,45734700,13
2018-02-27,DAL,REG,41935.0,2280,95612220,26
2018-02-27,DAL,TRD,40415.0,1300,52539500,16
2018-02-27,EVR,DTL,40182.0,4085,164144960,23
2018-02-27,EVR,DTM,40981.0,7675,314530370,78
2018-02-27,EVR,DTZ,42144.0,3835,161624385,29
2018-02-27,EVR,MZT,11284.0,7475,84348810,50
2018-02-27,EVR,PRM,41166.0,6000,246998460,60
2018-02-27,EVR,REG,40014.0,18120,725068440,174
2018-02-27,EVR,SUG,16785.0,603,10121700,15
2018-02-27,EVR,TRD,39319.0,2360,92793455,22
2018-02-27,SIB,DTL,40442.0,4175,168846300,22
2018-02-27,SIB,DTM,0.0,0,0,0
2018-02-27,SIB,DTZ,42888.0,3055,131024075,27
2018-02-27,SIB,MZT,10636.0,3640,38718225,26
2018-02-27,SIB,PRM,40436.0,3720,150422160,37
2018-02-27,SIB,REG,39446.0,9840,388156980,96
2018-02-27,SIB,SUG,15385.0,1138,17509228,25
2018-02-27,SIB,TRD,38744.0,1750,67802825,19
2018-02-28,DAL,DTL,0.0,0,0,0
2018-02-28,DAL,DTM,0.0,0,0,0
2018-02-28,DAL,DTZ,44705.0,3120,139479665,39
2018-02-28,DAL,MZT,10943.0,5070,55484065,27
2018-02-28,DAL,PRM,42408.0,1020,43257060,13
2018-02-28,DAL,REG,41641.0,2220,92443260,28
2018-02-28,DAL,TRD,40405.0,1235,49900565,14
2018-02-28,EVR,DTL,40408.0,3360,135773400,16
2018-02-28,EVR,DTM,41143.0,7095,291916625,66
2018-02-28,EVR,DTZ,42652.0,4680,199613050,32
2018-02-28,EVR,MZT,11147.0,7345,81874845,64
2018-02-28,EVR,PRM,41270.0,5520,227811480,54
2018-02-28,EVR,REG,40105.0,16980,680988060,180
2018-02-28,EVR,SUG,17286.0,673,11633550,9
2018-02-28,EVR,TRD,39566.0,2180,86254675,17
2018-02-28,SIB,DTL,40738.0,3710,151140395,17
2018-02-28,SIB,DTM,0.0,0,0,0
2018-02-28,SIB,DTZ,43850.0,5395,236571010,49
2018-02-28,SIB,MZT,10005.0,5720,57233670,38
2018-02-28,SIB,PRM,40703.0,3000,122111400,32
2018-02-28,SIB,REG,39351.0,10800,424998780,105
2018-02-28,SIB,SUG,15131.0,988,14949446,20
2018-02-28,SIB,TRD,38720.0,1685,65244275,15
2018-03-01,DAL,DTL,0.0,0,0,0
2018-03-01,DAL,DTM,0.0,0,0,0
2018-03-01,DAL,DTZ,0.0,0,0,0
2018-03-01,DAL,MZT,13419.0,2015,27041040,25
2018-03-01,DAL,PRM,41900.0,1020,42738240,14
2018-03-01,DAL,REG,41739.0,2100,87652080,21
2018-03-01,DAL,TRD,40576.0,1235,50112205,15
2018-03-01,EVR,DTL,41165.0,1680,69157485,14
2018-03-01,EVR,DTM,0.0,0,0,0
2018-03-01,EVR,DTZ,0.0,0,0,0
2018-03-01,EVR,MZT,10941.0,4095,44806320,46
2018-03-01,EVR,PRM,41519.0,5280,219222120,58
2018-03-01,EVR,REG,40324.0,14580,587931840,153
2018-03-01,EVR,SUG,16979.0,1256,21325914,30
2018-03-01,EVR,TRD,39160.0,3015,118067780,21
2018-03-01,SIB,DTL,41933.0,1775,74432845,15
2018-03-01,SIB,DTM,0.0,0,0,0
2018-03-01,SIB,DTZ,0.0,0,0,0
2018-03-01,SIB,MZT,10655.0,2600,27703065,33
2018-03-01,SIB,PRM,40645.0,2460,99987240,30
2018-03-01,SIB,REG,39366.0,9300,366104160,76
2018-03-01,SIB,SUG,14990.0,1393,20881634,31
2018-03-01,SIB,TRD,39300.0,1425,56002825,18
2018-03-02,DAL,DTL,0.0,0,0,0
2018-03-02,DAL,DTM,0.0,0,0,0
2018-03-02,DAL,DTZ,0.0,0,0,0
2018-03-02,DAL,MZT,12018.0,2860,34373430,24
2018-03-02,DAL,PRM,42447.0,1140,48389700,13
2018-03-02,DAL,REG,42372.0,2460,104235300,31
2018-03-02,DAL,TRD,40603.0,1300,52785135,17
2018-03-02,EVR,DTL,41165.0,0,0,0
2018-03-02,EVR,DTM,0.0,0,0,0
2018-03-02,EVR,DTZ,0.0,0,0,0
2018-03-02,EVR,MZT,10785.0,2990,32248255,39
2018-03-02,EVR,PRM,41684.0,5160,215094060,49
2018-03-02,EVR,REG,40543.0,19095,774174420,185
2018-03-02,EVR,SUG,16498.0,1513,24962125,31
2018-03-02,EVR,TRD,39368.0,3308,130231776,26
2018-03-02,SIB,DTL,41933.0,0,0,0
2018-03-02,SIB,DTM,0.0,0,0,0
2018-03-02,SIB,DTZ,0.0,0,0,0
2018-03-02,SIB,MZT,10187.0,3120,31784350,28
2018-03-02,SIB,PRM,40900.0,2520,103068720,25
2018-03-02,SIB,REG,39640.0,8115,321680460,84
2018-03-02,SIB,SUG,15142.0,1825,27634781,36
2018-03-02,SIB,TRD,39324.0,1490,58593420,18
2018-03-05,DAL,DTL,0.0,0,0,0
2018-03-05,DAL,DTM,0.0,0,0,0
2018-03-05,DAL,DTZ,0.0,0,0,0
2018-03-05,DAL,MZT,14090.0,1625,22896315,22
2018-03-05,DAL,PRM,41795.0,960,40123500,10
2018-03-05,DAL,REG,41786.0,2220,92765040,22
2018-03-05,DAL,TRD,41006.0,1560,63970855,17
2018-03-05,EVR,DTL,41571.0,2030,84389630,14
2018-03-05,EVR,DTM,0.0,0,0,0
2018-03-05,EVR,DTZ,0.0,0,0,0
2018-03-05,EVR,MZT,10919.0,4355,47555885,49
2018-03-05,EVR,PRM,41936.0,5885,246794900,55
2018-03-05,EVR,REG,40579.0,17465,708722320,156
2018-03-05,EVR,SUG,16634.0,1332,22157525,23
2018-03-05,EVR,TRD,39087.0,3345,130748805,31
2018-03-05,SIB,DTL,41933.0,0,0,0
2018-03-05,SIB,DTM,0.0,0,0,0
2018-03-05,SIB,DTZ,0.0,0,0,0
2018-03-05,SIB,MZT,10312.0,1950,20108595,27
2018-03-05,SIB,PRM,40912.0,2645,108213440,23
2018-03-05,SIB,REG,39815.0,9065,360925960,85
2018-03-05,SIB,SUG,14970.0,1559,23338475,29
2018-03-05,SIB,TRD,39842.0,1750,69724105,20
2018-03-06,DAL,DTL,0.0,0,0,0
2018-03-06,DAL,DTM,0.0,0,0,0
2018-03-06,DAL,DTZ,0.0,0,0,0
2018-03-06,DAL,MZT,12228.0,3250,39742170,30
2018-03-06,DAL,PRM,43310.0,1320,57169320,19
2018-03-06,DAL,REG,42709.0,2820,120440100,34
2018-03-06,DAL,TRD,41031.0,1430,58675565,11
2018-03-06,EVR,DTL,41883.0,2330,97588120,17
2018-03-06,EVR,DTM,0.0,0,0,0
2018-03-06,EVR,DTZ,0.0,0,0,0
2018-03-06,EVR,MZT,11041.0,5265,58131385,48
2018-03-06,EVR,PRM,42343.0,6005,254275180,64
2018-03-06,EVR,REG,40642.0,22620,919323060,192
2018-03-06,EVR,SUG,16812.0,1211,20359672,26
2018-03-06,EVR,TRD,39138.0,3994,156319368,37
2018-03-06,SIB,DTL,41933.0,0,0,0
2018-03-06,SIB,DTM,0.0,0,0,0
2018-03-06,SIB,DTZ,0.0,0,0,0
2018-03-06,SIB,MZT,10275.0,3250,33394530,30
2018-03-06,SIB,PRM,41362.0,2765,114368440,29
2018-03-06,SIB,REG,39937.0,13260,529575300,104
2018-03-06,SIB,SUG,14881.0,1393,20729500,30
2018-03-06,SIB,TRD,39786.0,1620,64454105,13
2018-03-07,DAL,DTL,0.0,0,0,0
2018-03-07,DAL,DTM,0.0,0,0,0
2018-03-07,DAL,DTZ,0.0,0,0,0
2018-03-07,DAL,MZT,11939.0,2470,29491670,22
2018-03-07,DAL,PRM,42044.0,1020,42885840,14
2018-03-07,DAL,REG,42321.0,2700,114269340,30
2018-03-07,DAL,TRD,40835.0,1690,69011410,17
2018-03-07,EVR,DTL,42232.0,2030,85732000,12
2018-03-07,EVR,DTM,0.0,0,0,0
2018-03-07,EVR,DTZ,0.0,0,0,0
2018-03-07,EVR,MZT,10948.0,5915,64761970,49
2018-03-07,EVR,PRM,42835.0,6185,264935480,61
2018-03-07,EVR,REG,40826.0,20105,820809080,174
2018-03-07,EVR,SUG,16526.0,982,16229475,20
2018-03-07,EVR,TRD,39138.0,0,0,0
2018-03-07,SIB,DTL,41933.0,0,0,0
2018-03-07,SIB,DTM,0.0,0,0,0
2018-03-07,SIB,DTZ,0.0,0,0,0
2018-03-07,SIB,MZT,10377.0,2795,29004625,28
2018-03-07,SIB,PRM,41471.0,2765,114669620,33
2018-03-07,SIB,REG,40071.0,11285,452203520,81
2018-03-07,SIB,SUG,14840.0,1368,20301315,26
2018-03-07,SIB,TRD,39774.0,1880,74775785,18
2018-03-12,DAL,DTL,0.0,0,0,0
2018-03-12,DAL,DTM,0.0,0,0,0
2018-03-12,DAL,DTZ,0.0,0,0,0
2018-03-12,DAL,MZT,12756.0,2600,33167550,27
2018-03-12,DAL,PRM,43460.0,1320,57368040,16
2018-03-12,DAL,REG,42670.0,2760,117771540,31
2018-03-12,DAL,TRD,40673.0,1560,63450400,14
2018-03-12,EVR,DTL,42394.0,2395,101536000,19
2018-03-12,EVR,DTM,0.0,0,0,0
2018-03-12,EVR,DTZ,0.0,0,0,0
2018-03-12,EVR,MZT,10643.0,3965,42201900,43
2018-03-12,EVR,PRM,43373.0,5765,250049600,67
2018-03-12,EVR,REG,41250.0,21250,876569770,196
2018-03-12,EVR,SUG,16514.0,1041,17191850,22
2018-03-12,EVR,TRD,39135.0,3141,122925972,30
2018-03-12,SIB,DTL,42528.0,1475,62729180,11
2018-03-12,SIB,DTM,0.0,0,0,0
2018-03-12,SIB,DTZ,0.0,0,0,0
2018-03-12,SIB,MZT,10197.0,2600,26514150,28
2018-03-12,SIB,PRM,42078.0,2645,111297920,27
2018-03-12,SIB,REG,40394.0,11230,453634510,100
2018-03-12,SIB,SUG,14828.0,1393,20655650,31
2018-03-12,SIB,TRD,39582.0,1750,69269980,15
2018-03-13,DAL,DTL,0.0,0,0,0
2018-03-13,DAL,DTM,0.0,0,0,0
2018-03-13,DAL,DTZ,0.0,0,0,0
2018-03-13,DAL,MZT,12700.0,1495,18987020,18
2018-03-13,DAL,PRM,43919.0,1620,71149440,23
2018-03-13,DAL,REG,42684.0,2640,112688100,33
2018-03-13,DAL,TRD,41588.0,2145,89206845,21
2018-03-13,EVR,DTL,42754.0,3045,130186000,25
2018-03-13,EVR,DTM,0.0,0,0,0
2018-03-13,EVR,DTZ,0.0,0,0,0
2018-03-13,EVR,MZT,10839.0,3770,40865110,47
2018-03-13,EVR,PRM,43440.0,5760,250215420,71
2018-03-13,EVR,REG,41260.0,21665,893914900,197
2018-03-13,EVR,SUG,16487.0,832,13717370,15
2018-03-13,EVR,TRD,39178.0,3800,148878005,27
2018-03-13,SIB,DTL,42528.0,0,0,0
2018-03-13,SIB,DTM,0.0,0,0,0
2018-03-13,SIB,DTZ,0.0,0,0,0
